0.00.243.503 W srv  llama_server: -----------------
0.00.243.510 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.511 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.511 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.511 W srv  llama_server: -----------------
0.00.256.723 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.02.212.005 I cmn          init: llama threadpool init, n_threads = 12
0.02.283.106 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.296.728 I srv  llama_server: model loaded
0.02.296.734 I srv  llama_server: listening on http://127.0.0.1:8079
0.05.831.463 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.44.052.941 I slot launch_slot_: id  3 | task 8410 | processing task, is_child = 0
7.45.368.550 I slot print_timing: id  3 | task 8410 | prompt eval time =     909.34 ms /  1471 tokens (    0.62 ms per token,  1617.66 tokens per second)
7.45.368.566 I slot print_timing: id  3 | task 8410 |        eval time =     406.20 ms /    20 tokens (   21.38 ms per token,    46.78 tokens per second)
7.45.368.569 I slot print_timing: id  3 | task 8410 |       total time =    1315.53 ms /  1491 tokens
7.45.368.571 I slot print_timing: id  3 | task 8410 |    graphs reused =       6745
7.45.368.738 I slot      release: id  3 | task 8410 | stop processing: n_tokens = 1490, truncated = 0
7.45.463.820 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.523
7.45.464.495 I slot launch_slot_: id  3 | task 8433 | processing task, is_child = 0
7.47.148.128 I slot print_timing: id  3 | task 8433 | prompt eval time =     926.07 ms /  1484 tokens (    0.62 ms per token,  1602.47 tokens per second)
7.47.148.146 I slot print_timing: id  3 | task 8433 |        eval time =     757.51 ms /    31 tokens (   25.25 ms per token,    39.60 tokens per second)
7.47.148.149 I slot print_timing: id  3 | task 8433 |       total time =    1683.58 ms /  1515 tokens
7.47.148.151 I slot print_timing: id  3 | task 8433 |    graphs reused =       6774
7.47.148.349 I slot      release: id  3 | task 8433 | stop processing: n_tokens = 1514, truncated = 0
7.47.272.065 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.515
7.47.272.880 I slot launch_slot_: id  3 | task 8467 | processing task, is_child = 0
7.48.399.901 I slot print_timing: id  3 | task 8467 | prompt eval time =     952.42 ms /  1470 tokens (    0.65 ms per token,  1543.44 tokens per second)
7.48.399.918 I slot print_timing: id  3 | task 8467 |        eval time =     174.53 ms /    11 tokens (   17.45 ms per token,    57.30 tokens per second)
7.48.399.921 I slot print_timing: id  3 | task 8467 |       total time =    1126.95 ms /  1481 tokens
7.48.399.924 I slot print_timing: id  3 | task 8467 |    graphs reused =       6783
7.48.400.117 I slot      release: id  3 | task 8467 | stop processing: n_tokens = 1480, truncated = 0
7.48.517.118 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.526
7.48.517.902 I slot launch_slot_: id  3 | task 8481 | processing task, is_child = 0
7.50.185.911 I slot print_timing: id  3 | task 8481 | prompt eval time =     916.49 ms /  1468 tokens (    0.62 ms per token,  1601.76 tokens per second)
7.50.185.923 I slot print_timing: id  3 | task 8481 |        eval time =     751.44 ms /    31 tokens (   25.05 ms per token,    39.92 tokens per second)
7.50.185.926 I slot print_timing: id  3 | task 8481 |       total time =    1667.93 ms /  1499 tokens
7.50.185.928 I slot print_timing: id  3 | task 8481 |    graphs reused =       6812
7.50.186.092 I slot      release: id  3 | task 8481 | stop processing: n_tokens = 1498, truncated = 0
7.50.300.168 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.520
7.50.301.260 I slot launch_slot_: id  3 | task 8515 | processing task, is_child = 0
7.51.579.198 I slot print_timing: id  3 | task 8515 | prompt eval time =     875.69 ms /  1466 tokens (    0.60 ms per token,  1674.10 tokens per second)
7.51.579.215 I slot print_timing: id  3 | task 8515 |        eval time =     402.18 ms /    20 tokens (   21.17 ms per token,    47.24 tokens per second)
7.51.579.218 I slot print_timing: id  3 | task 8515 |       total time =    1277.87 ms /  1486 tokens
7.51.579.220 I slot print_timing: id  3 | task 8515 |    graphs reused =       6830
7.51.579.423 I slot      release: id  3 | task 8515 | stop processing: n_tokens = 1485, truncated = 0
7.51.691.928 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.524 (> 0.100 thold), f_keep = 0.525
7.51.692.800 I slot launch_slot_: id  3 | task 8538 | processing task, is_child = 0
7.52.975.361 I slot print_timing: id  3 | task 8538 | prompt eval time =     879.36 ms /  1486 tokens (    0.59 ms per token,  1689.87 tokens per second)
7.52.975.379 I slot print_timing: id  3 | task 8538 |        eval time =     403.13 ms /    20 tokens (   21.22 ms per token,    47.13 tokens per second)
7.52.975.382 I slot print_timing: id  3 | task 8538 |       total time =    1282.48 ms /  1506 tokens
7.52.975.384 I slot print_timing: id  3 | task 8538 |    graphs reused =       6848
7.52.975.511 I slot      release: id  3 | task 8538 | stop processing: n_tokens = 1505, truncated = 0
7.53.071.933 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.518
7.53.072.815 I slot launch_slot_: id  3 | task 8561 | processing task, is_child = 0
7.54.359.076 I slot print_timing: id  3 | task 8561 | prompt eval time =     894.07 ms /  1466 tokens (    0.61 ms per token,  1639.69 tokens per second)
7.54.359.090 I slot print_timing: id  3 | task 8561 |        eval time =     392.12 ms /    20 tokens (   20.64 ms per token,    48.45 tokens per second)
7.54.359.092 I slot print_timing: id  3 | task 8561 |       total time =    1286.19 ms /  1486 tokens
7.54.359.093 I slot print_timing: id  3 | task 8561 |    graphs reused =       6866
7.54.359.261 I slot      release: id  3 | task 8561 | stop processing: n_tokens = 1485, truncated = 0
7.54.476.215 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.525
7.54.477.206 I slot launch_slot_: id  3 | task 8584 | processing task, is_child = 0
7.55.797.444 I slot print_timing: id  3 | task 8584 | prompt eval time =     924.76 ms /  1483 tokens (    0.62 ms per token,  1603.65 tokens per second)
7.55.797.459 I slot print_timing: id  3 | task 8584 |        eval time =     395.40 ms /    20 tokens (   20.81 ms per token,    48.05 tokens per second)
7.55.797.462 I slot print_timing: id  3 | task 8584 |       total time =    1320.17 ms /  1503 tokens
7.55.797.464 I slot print_timing: id  3 | task 8584 |    graphs reused =       6884
7.55.797.650 I slot      release: id  3 | task 8584 | stop processing: n_tokens = 1502, truncated = 0
7.55.906.613 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.519
7.55.907.770 I slot launch_slot_: id  3 | task 8607 | processing task, is_child = 0
7.57.201.116 I slot print_timing: id  3 | task 8607 | prompt eval time =     907.64 ms /  1466 tokens (    0.62 ms per token,  1615.18 tokens per second)
7.57.201.133 I slot print_timing: id  3 | task 8607 |        eval time =     385.64 ms /    20 tokens (   20.30 ms per token,    49.27 tokens per second)
7.57.201.135 I slot print_timing: id  3 | task 8607 |       total time =    1293.28 ms /  1486 tokens
7.57.201.137 I slot print_timing: id  3 | task 8607 |    graphs reused =       6902
7.57.201.320 I slot      release: id  3 | task 8607 | stop processing: n_tokens = 1485, truncated = 0
7.57.297.724 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.523 (> 0.100 thold), f_keep = 0.525
7.57.298.464 I slot launch_slot_: id  3 | task 8630 | processing task, is_child = 0
7.58.656.434 I slot print_timing: id  3 | task 8630 | prompt eval time =     898.75 ms /  1490 tokens (    0.60 ms per token,  1657.86 tokens per second)
7.58.656.450 I slot print_timing: id  3 | task 8630 |        eval time =     459.15 ms /    29 tokens (   16.40 ms per token,    60.98 tokens per second)
7.58.656.453 I slot print_timing: id  3 | task 8630 |       total time =    1357.90 ms /  1519 tokens
7.58.656.457 I slot print_timing: id  3 | task 8630 |    graphs reused =       6929
7.58.656.643 I slot      release: id  3 | task 8630 | stop processing: n_tokens = 1518, truncated = 0
7.58.771.889 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.513
7.58.772.916 I slot launch_slot_: id  3 | task 8662 | processing task, is_child = 0
8.00.661.144 I slot print_timing: id  3 | task 8662 | prompt eval time =    1303.56 ms /  1470 tokens (    0.89 ms per token,  1127.69 tokens per second)
8.00.661.154 I slot print_timing: id  3 | task 8662 |        eval time =     584.58 ms /    20 tokens (   30.77 ms per token,    32.50 tokens per second)
8.00.661.156 I slot print_timing: id  3 | task 8662 |       total time =    1888.14 ms /  1490 tokens
8.00.661.164 I slot print_timing: id  3 | task 8662 |    graphs reused =       6947
8.00.661.324 I slot      release: id  3 | task 8662 | stop processing: n_tokens = 1489, truncated = 0
8.00.766.497 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.524 (> 0.100 thold), f_keep = 0.523
8.00.767.417 I slot launch_slot_: id  3 | task 8685 | processing task, is_child = 0
8.02.280.049 I slot print_timing: id  3 | task 8685 | prompt eval time =     888.44 ms /  1487 tokens (    0.60 ms per token,  1673.72 tokens per second)
8.02.280.066 I slot print_timing: id  3 | task 8685 |        eval time =     624.11 ms /    29 tokens (   22.29 ms per token,    44.86 tokens per second)
8.02.280.069 I slot print_timing: id  3 | task 8685 |       total time =    1512.55 ms /  1516 tokens
8.02.280.070 I slot print_timing: id  3 | task 8685 |    graphs reused =       6974
8.02.280.272 I slot      release: id  3 | task 8685 | stop processing: n_tokens = 1515, truncated = 0
8.02.377.327 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.514
8.02.378.339 I slot launch_slot_: id  3 | task 8717 | processing task, is_child = 0
8.03.669.830 I slot print_timing: id  3 | task 8717 | prompt eval time =     879.63 ms /  1467 tokens (    0.60 ms per token,  1667.75 tokens per second)
8.03.669.846 I slot print_timing: id  3 | task 8717 |        eval time =     411.79 ms /    20 tokens (   21.67 ms per token,    46.14 tokens per second)
8.03.669.849 I slot print_timing: id  3 | task 8717 |       total time =    1291.42 ms /  1487 tokens
8.03.669.850 I slot print_timing: id  3 | task 8717 |    graphs reused =       6992
8.03.670.042 I slot      release: id  3 | task 8717 | stop processing: n_tokens = 1486, truncated = 0
8.03.780.409 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.524
8.03.781.412 I slot launch_slot_: id  3 | task 8740 | processing task, is_child = 0
8.05.297.919 I slot print_timing: id  3 | task 8740 | prompt eval time =     912.46 ms /  1484 tokens (    0.61 ms per token,  1626.38 tokens per second)
8.05.297.946 I slot print_timing: id  3 | task 8740 |        eval time =     603.99 ms /    38 tokens (   16.32 ms per token,    61.26 tokens per second)
8.05.297.954 I slot print_timing: id  3 | task 8740 |       total time =    1516.44 ms /  1522 tokens
8.05.297.957 I slot print_timing: id  3 | task 8740 |    graphs reused =       7028
8.05.298.169 I slot      release: id  3 | task 8740 | stop processing: n_tokens = 1521, truncated = 0
8.05.396.657 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.532 (> 0.100 thold), f_keep = 0.512
8.05.397.176 I slot launch_slot_: id  3 | task 8781 | processing task, is_child = 0
8.06.833.545 I slot print_timing: id  3 | task 8781 | prompt eval time =     852.88 ms /  1464 tokens (    0.58 ms per token,  1716.54 tokens per second)
8.06.833.567 I slot print_timing: id  3 | task 8781 |        eval time =     583.39 ms /    31 tokens (   19.45 ms per token,    51.42 tokens per second)
8.06.833.570 I slot print_timing: id  3 | task 8781 |       total time =    1436.27 ms /  1495 tokens
8.06.833.571 I slot print_timing: id  3 | task 8781 |    graphs reused =       7057
8.06.833.746 I slot      release: id  3 | task 8781 | stop processing: n_tokens = 1494, truncated = 0
8.06.928.112 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.521
8.06.928.995 I slot launch_slot_: id  3 | task 8815 | processing task, is_child = 0
8.08.450.925 I slot print_timing: id  3 | task 8815 | prompt eval time =     917.42 ms /  1483 tokens (    0.62 ms per token,  1616.49 tokens per second)
8.08.450.939 I slot print_timing: id  3 | task 8815 |        eval time =     604.42 ms /    29 tokens (   21.59 ms per token,    46.33 tokens per second)
8.08.450.941 I slot print_timing: id  3 | task 8815 |       total time =    1521.85 ms /  1512 tokens
8.08.450.943 I slot print_timing: id  3 | task 8815 |    graphs reused =       7084
8.08.451.117 I slot      release: id  3 | task 8815 | stop processing: n_tokens = 1511, truncated = 0
8.08.560.164 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.516
8.08.561.072 I slot launch_slot_: id  3 | task 8847 | processing task, is_child = 0
8.10.061.476 I slot print_timing: id  3 | task 8847 | prompt eval time =     863.53 ms /  1470 tokens (    0.59 ms per token,  1702.32 tokens per second)
8.10.061.493 I slot print_timing: id  3 | task 8847 |        eval time =     636.79 ms /    31 tokens (   21.23 ms per token,    47.11 tokens per second)
8.10.061.495 I slot print_timing: id  3 | task 8847 |       total time =    1500.32 ms /  1501 tokens
8.10.061.497 I slot print_timing: id  3 | task 8847 |    graphs reused =       7113
8.10.061.683 I slot      release: id  3 | task 8847 | stop processing: n_tokens = 1500, truncated = 0
8.10.157.498 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.519
8.10.158.495 I slot launch_slot_: id  3 | task 8881 | processing task, is_child = 0
8.11.818.716 I slot print_timing: id  3 | task 8881 | prompt eval time =     913.22 ms /  1485 tokens (    0.61 ms per token,  1626.12 tokens per second)
8.11.818.729 I slot print_timing: id  3 | task 8881 |        eval time =     746.90 ms /    31 tokens (   24.90 ms per token,    40.17 tokens per second)
8.11.818.732 I slot print_timing: id  3 | task 8881 |       total time =    1660.12 ms /  1516 tokens
8.11.818.733 I slot print_timing: id  3 | task 8881 |    graphs reused =       7142
8.11.818.904 I slot      release: id  3 | task 8881 | stop processing: n_tokens = 1515, truncated = 0
8.11.923.154 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.514
8.11.923.584 I slot launch_slot_: id  3 | task 8915 | processing task, is_child = 0
8.12.981.366 I slot print_timing: id  3 | task 8915 | prompt eval time =     892.54 ms /  1467 tokens (    0.61 ms per token,  1643.62 tokens per second)
8.12.981.381 I slot print_timing: id  3 | task 8915 |        eval time =     165.18 ms /    11 tokens (   16.52 ms per token,    60.54 tokens per second)
8.12.981.383 I slot print_timing: id  3 | task 8915 |       total time =    1057.72 ms /  1478 tokens
8.12.981.385 I slot print_timing: id  3 | task 8915 |    graphs reused =       7151
8.12.981.584 I slot      release: id  3 | task 8915 | stop processing: n_tokens = 1477, truncated = 0
8.13.078.781 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.529 (> 0.100 thold), f_keep = 0.527
8.13.079.320 I slot launch_slot_: id  3 | task 8929 | processing task, is_child = 0
8.14.625.577 I slot print_timing: id  3 | task 8929 | prompt eval time =     891.23 ms /  1473 tokens (    0.61 ms per token,  1652.77 tokens per second)
8.14.625.590 I slot print_timing: id  3 | task 8929 |        eval time =     654.95 ms /    31 tokens (   21.83 ms per token,    45.80 tokens per second)
8.14.625.593 I slot print_timing: id  3 | task 8929 |       total time =    1546.19 ms /  1504 tokens
8.14.625.595 I slot print_timing: id  3 | task 8929 |    graphs reused =       7180
8.14.625.772 I slot      release: id  3 | task 8929 | stop processing: n_tokens = 1503, truncated = 0
8.14.718.996 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.518
